config,block,h,q0,p,r_fallback,sigma,silent_penalty,stream,price,policy,mean_tokens,rel_to_ours_noinflate,mean_final_library,mean_max_library,mean_n_compiles,mean_program_deaths,mean_silent_failures,mean_use_failures,mean_wasted_tax,mean_tax_share,cheapest_policy,best_vs_naive
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_B,autorpa_233k,oracle_tax,7005693700.7,0.954247,30.5,30.5,61.2,0.0,0.0,0.0,30.7,0.031,ours_noinflate,0.961139
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_B,autorpa_233k,offline_taxblind,6451689780.8,0.878786,,,,,,,,,ours_noinflate,0.961139
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_B,autorpa_233k,offline_opt_tax,6821869290.046,0.929208,,,,,,,,,ours_noinflate,0.961139
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_B,native,always_reactive,7373315056.0,1.166774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_B,native,always_compile_evict,6319297064.9,0.999983,10.0,22.0,2787.8,0.0,0.0,0.0,1402.3,0.019,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_B,native,ours_evict,6325337177.4,1.000939,9.9,21.9,2753.7,0.0,0.0,0.0,1384.4,0.018,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_B,native,ours_noinflate,6319403026.8,1.0,10.0,22.0,2786.8,0.0,0.0,0.0,1401.8,0.019,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_B,native,oracle_tax,6992901136.3,1.106576,80.4,80.4,161.3,0.0,0.0,0.0,80.9,0.039,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_B,native,offline_taxblind,5007262776.397,0.792363,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=0.5/r=1/sig=0,A_core,0.0,0.4,0.5,1.0,0.0,1.0,wiki_B,native,offline_opt_tax,5045716540.771,0.798448,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,bpi2019,autorpa_233k,always_reactive,19497801224.0,1.341223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,ours_evict,0.994682
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,bpi2019,autorpa_233k,always_compile_evict,14615048272.2,1.005346,57.0,86.0,1902.0,0.0,28407.8,94739.8,1624.0,0.088,ours_evict,0.994682
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,bpi2019,autorpa_233k,ours_evict,14537332385.0,1.0,56.0,85.0,1058.0,0.0,27582.8,91989.1,874.0,0.084,ours_evict,0.994682
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,bpi2019,autorpa_233k,ours_noinflate,14537332385.0,1.0,56.0,85.0,1058.0,0.0,27582.8,91989.1,874.0,0.084,ours_evict,0.994682
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,bpi2019,autorpa_233k,oracle_tax,14619430599.9,1.005647,70.0,70.0,70.0,0.0,24415.0,81403.9,0.0,0.059,ours_evict,0.994682
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,bpi2019,autorpa_233k,offline_taxblind,13190988291.122,0.907387,,,,,,,,,ours_evict,0.994682
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,bpi2019,autorpa_233k,offline_opt_tax,13628420182.9,0.937477,,,,,,,,,ours_evict,0.994682
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,bpi2019,native,always_reactive,19497801224.0,1.485102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,bpi2019,native,always_compile_evict,13128931007.2,1.0,4.0,19.0,1902.0,0.0,28407.8,94739.8,0.0,0.016,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,bpi2019,native,ours_evict,13128931007.2,1.0,4.0,19.0,1902.0,0.0,28407.8,94739.8,0.0,0.016,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,bpi2019,native,ours_noinflate,13128931007.2,1.0,4.0,19.0,1902.0,0.0,28407.8,94739.8,0.0,0.016,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,bpi2019,native,oracle_tax,14605111143.7,1.112437,83.0,83.0,83.0,0.0,24470.1,81597.4,0.0,0.06,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,bpi2019,native,offline_taxblind,12773489378.687,0.972927,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,bpi2019,native,offline_opt_tax,12872011096.378,0.980431,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,sepsis,autorpa_233k,always_reactive,77101119.0,1.000604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,ours_evict,0.95401
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,sepsis,autorpa_233k,always_compile_evict,80769127.6,1.048207,19.0,20.0,27.0,0.0,16.9,57.6,22.0,0.017,ours_evict,0.95401
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,sepsis,autorpa_233k,ours_evict,77054567.7,1.0,5.0,6.0,6.0,0.0,8.8,27.0,4.0,0.008,ours_evict,0.95401
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,sepsis,autorpa_233k,ours_noinflate,77054567.7,1.0,5.0,6.0,6.0,0.0,8.8,27.0,4.0,0.008,ours_evict,0.95401
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,sepsis,autorpa_233k,oracle_tax,76164060.3,0.988443,5.0,5.0,5.0,0.0,12.0,37.7,0.0,0.01,ours_evict,0.95401
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,sepsis,autorpa_233k,offline_taxblind,75377347.72,0.978233,,,,,,,,,ours_evict,0.95401
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,sepsis,autorpa_233k,offline_opt_tax,75815370.78,0.983918,,,,,,,,,ours_evict,0.95401
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,sepsis,native,always_reactive,77101119.0,1.038071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,sepsis,native,always_compile_evict,74273444.6,1.0,4.0,10.0,27.0,0.0,16.9,57.6,0.0,0.011,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,sepsis,native,ours_evict,74273444.6,1.0,4.0,10.0,27.0,0.0,16.9,57.6,0.0,0.011,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,sepsis,native,ours_noinflate,74273444.6,1.0,4.0,10.0,27.0,0.0,16.9,57.6,0.0,0.011,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,sepsis,native,oracle_tax,74766133.9,1.006633,13.0,13.0,13.0,0.0,14.6,47.6,0.0,0.013,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,sepsis,native,offline_taxblind,62156624.16,0.836862,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,sepsis,native,offline_opt_tax,62571495.156,0.842448,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_A,autorpa_233k,always_reactive,5261420180.0,1.448663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,ours_evict,0.998568
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_A,autorpa_233k,always_compile_evict,3637122045.6,1.001434,10.0,46.0,315.0,0.0,7471.7,25050.0,242.0,0.032,ours_evict,0.998568
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_A,autorpa_233k,ours_evict,3631914048.8,1.0,9.0,43.0,186.0,0.0,7295.3,24446.6,127.0,0.028,ours_evict,0.998568
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_A,autorpa_233k,ours_noinflate,3631914048.8,1.0,9.0,43.0,186.0,0.0,7295.3,24446.6,127.0,0.028,ours_evict,0.998568
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_A,autorpa_233k,oracle_tax,3704018369.7,1.019853,25.0,25.0,25.0,0.0,6903.4,23131.5,0.0,0.034,ours_evict,0.998568
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_A,autorpa_233k,offline_taxblind,3512111134.601,0.967014,,,,,,,,,ours_evict,0.998568
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_A,autorpa_233k,offline_opt_tax,3557272221.49,0.979448,,,,,,,,,ours_evict,0.998568
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_A,native,always_reactive,5261420180.0,1.503908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_A,native,always_compile_evict,3498499239.6,1.0,4.0,13.0,315.0,0.0,7471.7,25050.0,0.0,0.013,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_A,native,ours_evict,3498499239.6,1.0,4.0,13.0,315.0,0.0,7471.7,25050.0,0.0,0.013,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_A,native,ours_noinflate,3498499239.6,1.0,4.0,13.0,315.0,0.0,7471.7,25050.0,0.0,0.013,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_A,native,oracle_tax,3700311560.4,1.057685,31.0,31.0,31.0,0.0,6980.4,23395.9,0.0,0.039,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_A,native,offline_taxblind,3435539962.921,0.982004,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_A,native,offline_opt_tax,3452184775.037,0.986762,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_B,autorpa_233k,always_reactive,7373315056.0,0.995836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.976774
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_B,autorpa_233k,always_compile_evict,7548641202.3,1.019515,68.0,88.0,1734.0,0.0,3346.2,11214.4,1620.0,0.073,always_reactive,0.976774
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_B,autorpa_233k,ours_evict,7404148303.0,1.0,63.0,82.0,932.0,0.0,2750.1,9185.9,854.0,0.063,always_reactive,0.976774
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_B,autorpa_233k,ours_noinflate,7404148303.0,1.0,63.0,82.0,932.0,0.0,2750.1,9185.9,854.0,0.063,always_reactive,0.976774
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_B,autorpa_233k,oracle_tax,7199769038.0,0.972397,20.0,20.0,20.0,0.0,1275.4,4233.0,0.0,0.022,always_reactive,0.976774
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_B,autorpa_233k,offline_taxblind,6803051235.44,0.918816,,,,,,,,,always_reactive,0.976774
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_B,autorpa_233k,offline_opt_tax,6971454412.473,0.941561,,,,,,,,,always_reactive,0.976774
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_B,native,always_reactive,7373315056.0,1.100435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_B,native,always_compile_evict,6700366702.3,1.0,5.0,15.0,1734.0,0.0,3346.2,11214.4,1.0,0.012,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_B,native,ours_evict,6700366702.3,1.0,5.0,15.0,1734.0,0.0,3346.2,11214.4,1.0,0.012,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_B,native,ours_noinflate,6700366702.3,1.0,5.0,15.0,1734.0,0.0,3346.2,11214.4,1.0,0.012,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_B,native,oracle_tax,7193774879.4,1.073639,60.0,60.0,60.0,0.0,1320.6,4394.7,0.0,0.023,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_B,native,offline_taxblind,5767448012.838,0.860766,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.0,0.4,1.0,1.0,0.3,3.0,wiki_B,native,offline_opt_tax,5784511826.444,0.863313,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,always_reactive,19497801224.0,1.904676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,always_compile_evict,10222170594.0,0.99857,57.0,86.0,1902.0,0.0,0.0,0.0,1337.0,0.125,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,ours_evict,10236809660.5,1.0,56.0,85.0,1276.0,0.0,0.0,0.0,854.0,0.122,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,ours_noinflate,10236809660.5,1.0,56.0,85.0,1276.0,0.0,0.0,0.0,854.0,0.122,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,oracle_tax,10770947508.1,1.052178,91.0,91.0,91.0,0.0,0.0,0.0,0.0,0.104,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,offline_taxblind,8802037847.202,0.859842,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,offline_opt_tax,9513591746.251,0.929351,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,bpi2019,native,always_reactive,19497801224.0,2.231878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,bpi2019,native,always_compile_evict,8736053329.0,1.0,4.0,19.0,1902.0,0.0,0.0,0.0,0.0,0.024,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,bpi2019,native,ours_evict,8736053329.0,1.0,4.0,19.0,1902.0,0.0,0.0,0.0,0.0,0.024,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,bpi2019,native,ours_noinflate,8736053329.0,1.0,4.0,19.0,1902.0,0.0,0.0,0.0,0.0,0.024,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,bpi2019,native,oracle_tax,10752820469.0,1.230856,113.0,113.0,113.0,0.0,0.0,0.0,0.0,0.105,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,bpi2019,native,offline_taxblind,8116250231.8,0.929052,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,bpi2019,native,offline_opt_tax,8214771949.49,0.94033,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,always_reactive,77101119.0,1.023641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,ours_evict,0.962284
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,always_compile_evict,78272584.2,1.039195,19.0,20.0,27.0,0.0,0.0,0.0,22.0,0.018,ours_evict,0.962284
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,ours_evict,75320437.2,1.0,6.0,7.0,8.0,0.0,0.0,0.0,3.0,0.01,ours_evict,0.962284
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,ours_noinflate,75320437.2,1.0,6.0,7.0,8.0,0.0,0.0,0.0,3.0,0.01,ours_evict,0.962284
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,oracle_tax,74297888.9,0.986424,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.01,ours_evict,0.962284
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,offline_taxblind,73257976.0,0.972618,,,,,,,,,ours_evict,0.962284
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,offline_opt_tax,73859449.26,0.980603,,,,,,,,,ours_evict,0.962284
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,sepsis,native,always_reactive,77101119.0,1.074177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,sepsis,native,always_compile_evict,71776901.2,1.0,4.0,10.0,27.0,0.0,0.0,0.0,0.0,0.011,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,sepsis,native,ours_evict,71776901.2,1.0,4.0,10.0,27.0,0.0,0.0,0.0,0.0,0.011,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,sepsis,native,ours_noinflate,71776901.2,1.0,4.0,10.0,27.0,0.0,0.0,0.0,0.0,0.011,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,sepsis,native,oracle_tax,72422879.0,1.009,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.018,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,sepsis,native,offline_taxblind,43745091.6,0.609459,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,sepsis,native,offline_opt_tax,44159962.596,0.615239,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,always_reactive,5261420180.0,2.150018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,always_compile_evict,2438381448.4,0.996416,10.0,46.0,315.0,0.0,0.0,0.0,214.0,0.047,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,ours_evict,2447151653.7,1.0,9.0,42.0,224.0,0.0,0.0,0.0,140.0,0.043,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,ours_noinflate,2447151653.7,1.0,9.0,42.0,224.0,0.0,0.0,0.0,140.0,0.043,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,oracle_tax,2570500166.8,1.050405,41.0,41.0,41.0,0.0,0.0,0.0,0.0,0.073,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,offline_taxblind,2308056713.8,0.94316,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,offline_opt_tax,2373617085.836,0.969951,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,wiki_A,native,always_reactive,5261420180.0,2.287814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,wiki_A,native,always_compile_evict,2299758642.4,1.0,4.0,13.0,315.0,0.0,0.0,0.0,0.0,0.02,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,wiki_A,native,ours_evict,2299758642.4,1.0,4.0,13.0,315.0,0.0,0.0,0.0,0.0,0.02,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,wiki_A,native,ours_noinflate,2299758642.4,1.0,4.0,13.0,315.0,0.0,0.0,0.0,0.0,0.02,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,wiki_A,native,oracle_tax,2561591261.2,1.113852,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0.074,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,wiki_A,native,offline_taxblind,2178589732.2,0.947312,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,wiki_A,native,offline_opt_tax,2195234544.316,0.95455,,,,,,,,,always_compile_evict,1.0
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,always_reactive,7373315056.0,1.053631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,ours_evict,0.991891
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,always_compile_evict,7055210241.1,1.008175,68.0,88.0,1734.0,0.0,0.0,0.0,1458.0,0.078,ours_evict,0.991891
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,ours_evict,6998001922.9,1.0,65.0,84.0,1127.0,0.0,0.0,0.0,911.0,0.071,ours_evict,0.991891
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,ours_noinflate,6998001922.9,1.0,65.0,84.0,1127.0,0.0,0.0,0.0,911.0,0.071,ours_evict,0.991891
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,oracle_tax,6998186226.8,1.000026,49.0,49.0,49.0,0.0,0.0,0.0,0.0,0.036,ours_evict,0.991891
h=0/q0=0.4/p=1/r=1/sig=0,A_core,0.0,0.4,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,offline_taxblind,6321348950.2,0.903308,,,,,,,,,ours_evict,0.991891
