config,p,q0,lifetime,stream,price,policy,mean_tokens,rel_to_ours_evict,mean_final_library,mean_max_library,mean_n_compiles,mean_wasted_compiles,mean_wasted_compiles_tax,mean_wasted_tax_tokens,mean_tax_share,cheapest_policy
p=0.3/q0=0.17/life=50,0.3,0.17,50,bpi2019,native,on_second,21187748689.2,3.22542,1336.1,1336.1,4453.6,3117.5,4360.6,15466912870.5,0.785975,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,bpi2019,native,ours_evict,6568988667.0,1.0,7.3,26.1,3958.3,2769.9,2769.9,0.0,0.055065,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,bpi2019,native,oracle_tax,6956563499.7,1.059001,112.8,112.8,369.7,256.9,256.9,0.0,0.182469,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,bpi2019,native,offline_taxblind,4051924376.425,0.616826,,,,,,,,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,bpi2019,native,offline_opt_tax,4275276411.491,0.650827,,,,,,,,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,sepsis,autorpa_233k,always_reactive,77101119.0,0.994756,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_reactive
p=0.3/q0=0.17/life=50,0.3,0.17,50,sepsis,autorpa_233k,always_compile_evict,84279343.8,1.08737,13.5,13.8,55.3,49.4,49.6,253680.7,0.011585,always_reactive
p=0.3/q0=0.17/life=50,0.3,0.17,50,sepsis,autorpa_233k,always_compile_evict_abandon,83824411.0,1.0815,11.0,11.3,45.5,41.8,42.0,249613.0,0.01027,always_reactive
p=0.3/q0=0.17/life=50,0.3,0.17,50,sepsis,autorpa_233k,on_second,84316253.4,1.087846,14.7,14.7,55.3,49.4,49.6,283237.5,0.012018,always_reactive
p=0.3/q0=0.17/life=50,0.3,0.17,50,sepsis,autorpa_233k,ours_evict,77507537.2,1.0,1.7,1.7,6.4,4.9,4.9,4186.0,0.005844,always_reactive
p=0.3/q0=0.17/life=50,0.3,0.17,50,sepsis,autorpa_233k,oracle_tax,75734999.1,0.977131,3.0,3.0,10.5,7.5,7.5,0.0,0.008167,always_reactive
p=0.3/q0=0.17/life=50,0.3,0.17,50,sepsis,autorpa_233k,offline_taxblind,74276661.743,0.958315,,,,,,,,always_reactive
p=0.3/q0=0.17/life=50,0.3,0.17,50,sepsis,autorpa_233k,offline_opt_tax,74720260.528,0.964039,,,,,,,,always_reactive
p=0.3/q0=0.17/life=50,0.3,0.17,50,sepsis,native,always_reactive,77101119.0,1.059632,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,sepsis,native,always_compile_evict,72089839.9,0.99076,9.2,11.0,55.3,40.6,40.6,0.0,0.012,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,sepsis,native,always_compile_evict_abandon,73784644.9,1.014053,6.9,8.7,45.5,33.3,33.3,0.0,0.010295,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,sepsis,native,on_second,72235913.1,0.992768,14.7,14.7,55.3,40.6,41.1,22322.3,0.014,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,sepsis,native,ours_evict,72762153.4,1.0,8.1,9.9,49.2,35.9,35.9,0.0,0.011225,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,sepsis,native,oracle_tax,72127692.0,0.99128,10.0,10.0,36.5,26.5,26.5,0.0,0.011814,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,sepsis,native,offline_taxblind,54176421.157,0.744569,,,,,,,,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,sepsis,native,offline_opt_tax,55630524.601,0.764553,,,,,,,,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_A,autorpa_233k,always_reactive,5261420180.0,1.535025,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_A,autorpa_233k,always_compile_evict,1494199830.8,0.435934,30.6,72.5,755.3,610.5,667.9,99698307.8,0.125984,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_A,autorpa_233k,always_compile_evict_abandon,2991121114.4,0.872663,22.1,53.3,584.7,478.9,523.4,73954562.5,0.051491,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_A,autorpa_233k,on_second,2079253318.0,0.606624,225.4,225.4,755.3,610.5,712.1,566919671.5,0.371837,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_A,autorpa_233k,ours_evict,3427579423.5,1.0,12.3,30.3,257.7,202.9,224.3,32247187.7,0.027272,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_A,autorpa_233k,oracle_tax,1494319400.2,0.435969,41.5,41.5,143.2,101.7,101.7,0.0,0.131298,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_A,autorpa_233k,offline_taxblind,1227462064.363,0.358113,,,,,,,,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_A,autorpa_233k,offline_opt_tax,1320362443.703,0.385217,,,,,,,,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_A,native,always_reactive,5261420180.0,2.373266,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_A,native,always_compile_evict,1198609508.5,0.540656,4.0,21.2,755.3,529.9,529.9,0.0,0.048092,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_A,native,always_compile_evict_abandon,2767374756.2,1.248278,2.2,15.5,584.7,407.0,407.0,0.0,0.018372,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_A,native,on_second,1914257277.7,0.863463,225.4,225.4,755.3,529.9,709.6,562741606.7,0.403878,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_A,native,ours_evict,2216953559.6,1.0,3.0,19.0,689.5,481.6,481.6,0.0,0.028999,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_A,native,oracle_tax,1463820390.6,0.660285,50.2,50.2,174.8,124.6,124.6,0.0,0.148894,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_A,native,offline_taxblind,1058101385.0,0.477277,,,,,,,,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_A,native,offline_opt_tax,1082002478.584,0.488058,,,,,,,,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_B,autorpa_233k,always_reactive,7373315056.0,1.009235,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,ours_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_B,autorpa_233k,always_compile_evict,7720569542.5,1.056766,147.1,165.3,3781.9,3209.3,3600.0,739966336.2,0.136717,ours_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_B,autorpa_233k,always_compile_evict_abandon,7768699881.5,1.063354,105.7,120.8,3094.4,2665.7,2965.9,557163015.5,0.101059,ours_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_B,autorpa_233k,on_second,12068450352.5,1.65189,1134.3,1134.3,3781.9,3209.3,3739.0,5094252527.0,0.447711,ours_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_B,autorpa_233k,ours_evict,7305843553.5,1.0,73.4,86.5,1255.8,1054.4,1189.7,252621942.3,0.059908,ours_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_B,autorpa_233k,oracle_tax,6796833138.8,0.930328,43.4,43.4,139.4,96.0,96.0,0.0,0.046068,ours_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_B,autorpa_233k,offline_taxblind,6145468535.47,0.841172,,,,,,,,ours_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_B,autorpa_233k,offline_opt_tax,6614495042.372,0.90537,,,,,,,,ours_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_B,native,always_reactive,7373315056.0,1.204086,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_B,native,always_compile_evict,6000217943.5,0.979854,15.4,30.4,3781.9,2647.6,2647.6,0.0,0.026887,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_B,native,always_compile_evict_abandon,6431071541.8,1.050214,10.4,22.4,3094.4,2170.5,2170.5,0.0,0.019172,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_B,native,on_second,11242290515.6,1.835901,1134.3,1134.3,3781.9,2647.6,3725.4,5084300494.0,0.480609,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_B,native,ours_evict,6123580660.7,1.0,13.5,27.3,3540.7,2478.9,2478.9,0.0,0.024446,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_B,native,oracle_tax,6759611056.0,1.103866,87.8,87.8,289.9,202.1,202.1,0.0,0.053816,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_B,native,offline_taxblind,4598487515.769,0.750947,,,,,,,,always_compile_evict
p=0.3/q0=0.17/life=50,0.3,0.17,50,wiki_B,native,offline_opt_tax,4652665039.696,0.759795,,,,,,,,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,bpi2019,autorpa_233k,always_reactive,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,bpi2019,autorpa_233k,always_compile_evict,12377073828.2,0.634793,99.5,153.4,4453.6,3781.8,4246.9,1685966491.3,0.218509,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,bpi2019,autorpa_233k,always_compile_evict_abandon,15248788731.9,0.782077,70.1,108.8,3502.4,3021.0,3356.0,1177505856.8,0.125127,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,bpi2019,autorpa_233k,on_second,26326052963.2,1.350206,1336.1,1336.1,4453.6,3781.8,4379.9,15648878299.6,0.632563,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,bpi2019,autorpa_233k,ours_evict,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,bpi2019,autorpa_233k,oracle_tax,10791431808.4,0.553469,81.4,81.4,271.8,190.4,190.4,0.0,0.098129,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,bpi2019,autorpa_233k,offline_taxblind,9140652667.468,0.468804,,,,,,,,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,bpi2019,autorpa_233k,offline_opt_tax,10267947289.283,0.526621,,,,,,,,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,bpi2019,native,always_reactive,19497801224.0,1.630392,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,bpi2019,native,always_compile_evict,9075575457.7,0.758893,8.0,28.2,4453.6,3117.5,3117.5,0.0,0.041417,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,bpi2019,native,always_compile_evict_abandon,12879927420.4,1.07701,5.8,21.3,3502.4,2447.1,2447.1,0.0,0.022149,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,bpi2019,native,on_second,25353159589.6,2.120012,1336.1,1336.1,4453.6,3117.5,4375.1,15636663569.8,0.656837,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,bpi2019,native,ours_evict,11958967663.3,1.0,6.2,22.9,3473.3,2426.6,2426.6,0.0,0.025764,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,bpi2019,native,oracle_tax,10734658778.5,0.897624,98.1,98.1,322.6,224.5,224.5,0.0,0.101655,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,bpi2019,native,offline_taxblind,8453520316.135,0.706877,,,,,,,,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,bpi2019,native,offline_opt_tax,8676596894.2,0.725531,,,,,,,,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,sepsis,autorpa_233k,always_reactive,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_reactive
p=0.3/q0=0.4/life=10,0.3,0.4,10,sepsis,autorpa_233k,always_compile_evict,86063661.7,1.116244,13.5,13.8,55.3,50.6,50.7,287560.0,0.01134,always_reactive
p=0.3/q0=0.4/life=10,0.3,0.4,10,sepsis,autorpa_233k,always_compile_evict_abandon,85080627.0,1.103494,11.0,11.3,45.5,42.9,42.9,278369.0,0.010109,always_reactive
p=0.3/q0=0.4/life=10,0.3,0.4,10,sepsis,autorpa_233k,on_second,86100571.3,1.116723,14.7,14.7,55.3,50.6,50.7,317662.8,0.011764,always_reactive
p=0.3/q0=0.4/life=10,0.3,0.4,10,sepsis,autorpa_233k,ours_evict,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_reactive
p=0.3/q0=0.4/life=10,0.3,0.4,10,sepsis,autorpa_233k,oracle_tax,76629037.0,0.993877,1.8,1.8,6.0,4.2,4.2,0.0,0.006913,always_reactive
p=0.3/q0=0.4/life=10,0.3,0.4,10,sepsis,autorpa_233k,offline_taxblind,75956144.6,0.98515,,,,,,,,always_reactive
p=0.3/q0=0.4/life=10,0.3,0.4,10,sepsis,autorpa_233k,offline_opt_tax,76159208.133,0.987783,,,,,,,,always_reactive
p=0.3/q0=0.4/life=10,0.3,0.4,10,sepsis,native,always_reactive,77101119.0,1.035046,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,sepsis,native,always_compile_evict,73874157.8,0.991726,9.2,11.0,55.3,40.6,40.6,0.0,0.011707,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,sepsis,native,always_compile_evict_abandon,75040860.9,1.007388,6.9,8.7,45.5,33.3,33.3,0.0,0.010112,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,sepsis,native,on_second,74020231.0,0.993687,14.7,14.7,55.3,40.6,42.5,99817.9,0.013658,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,sepsis,native,ours_evict,74490490.9,1.0,7.6,9.5,45.0,32.2,32.2,0.0,0.010679,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,sepsis,native,oracle_tax,73812279.5,0.990895,8.2,8.2,30.4,22.2,22.2,0.0,0.010684,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,sepsis,native,offline_taxblind,66526302.133,0.893084,,,,,,,,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,sepsis,native,offline_opt_tax,67956290.578,0.912281,,,,,,,,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_A,autorpa_233k,always_reactive,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_A,autorpa_233k,always_compile_evict,2637646793.2,0.501318,30.6,72.5,755.3,632.8,682.0,114418203.9,0.071365,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_A,autorpa_233k,always_compile_evict_abandon,3695525644.1,0.702382,22.1,53.3,584.7,498.7,534.9,86310224.0,0.039364,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_A,autorpa_233k,on_second,3222700280.4,0.612515,225.4,225.4,755.3,632.8,718.4,592873490.3,0.239916,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_A,autorpa_233k,ours_evict,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_A,autorpa_233k,oracle_tax,2594530659.7,0.493124,33.7,33.7,118.6,84.9,84.9,0.0,0.062903,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_A,autorpa_233k,offline_taxblind,2372169828.0,0.450861,,,,,,,,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_A,autorpa_233k,offline_opt_tax,2445034333.558,0.46471,,,,,,,,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_A,native,always_reactive,5261420180.0,1.553194,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_A,native,always_compile_evict,2342056470.9,0.691385,4.0,21.2,755.3,529.9,529.9,0.0,0.024612,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_A,native,always_compile_evict_abandon,3471779285.9,1.024884,2.2,15.5,584.7,407.0,407.0,0.0,0.013644,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_A,native,on_second,3057704240.1,0.902648,225.4,225.4,755.3,529.9,718.1,592781070.7,0.252859,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_A,native,ours_evict,3387483965.8,1.0,2.5,16.5,607.0,423.0,423.0,0.0,0.015017,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_A,native,oracle_tax,2567255802.6,0.757865,41.3,41.3,143.7,102.4,102.4,0.0,0.07322,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_A,native,offline_taxblind,2248506639.333,0.663769,,,,,,,,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_A,native,offline_opt_tax,2272345397.918,0.670806,,,,,,,,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_B,autorpa_233k,always_reactive,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,always_reactive
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_B,autorpa_233k,always_compile_evict,8151453534.1,1.105534,147.1,165.3,3781.9,3320.4,3656.4,822546179.0,0.12949,always_reactive
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_B,autorpa_233k,always_compile_evict_abandon,8066965017.3,1.094076,105.7,120.8,3094.4,2760.2,3006.8,616443436.7,0.097304,always_reactive
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_B,autorpa_233k,on_second,12499334344.1,1.695212,1134.3,1134.3,3781.9,3320.4,3758.4,5206062052.1,0.432277,always_reactive
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_B,autorpa_233k,ours_evict,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,always_reactive
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_B,autorpa_233k,oracle_tax,7013308216.0,0.951174,26.0,26.0,86.5,60.5,60.5,0.0,0.028013,always_reactive
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_B,autorpa_233k,offline_taxblind,6550545006.133,0.888412,,,,,,,,always_reactive
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_B,autorpa_233k,offline_opt_tax,6898912580.425,0.93566,,,,,,,,always_reactive
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_B,native,always_reactive,7373315056.0,1.10459,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_B,native,always_compile_evict,6431101935.1,0.963438,15.4,30.4,3781.9,2647.6,2647.6,0.0,0.025085,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_B,native,always_compile_evict_abandon,6729336677.6,1.008116,10.4,22.4,3094.4,2170.5,2170.5,0.0,0.018315,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_B,native,on_second,11673174507.2,1.748748,1134.3,1134.3,3781.9,2647.6,3746.0,5191863922.7,0.462869,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_B,native,ours_evict,6675161459.6,1.0,11.3,23.2,3178.1,2230.8,2230.8,0.0,0.019491,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_B,native,oracle_tax,6992474857.1,1.047536,63.7,63.7,211.8,148.1,148.1,0.0,0.037964,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_B,native,offline_taxblind,5838004711.332,0.874586,,,,,,,,always_compile_evict
p=0.3/q0=0.4/life=10,0.3,0.4,10,wiki_B,native,offline_opt_tax,5890194886.259,0.882405,,,,,,,,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,bpi2019,autorpa_233k,always_reactive,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,bpi2019,autorpa_233k,always_compile_evict,12377073828.2,0.634793,99.5,153.4,4453.6,3781.8,4246.9,1685966491.3,0.218509,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,bpi2019,autorpa_233k,always_compile_evict_abandon,15248788731.9,0.782077,70.1,108.8,3502.4,3021.0,3356.0,1177505856.8,0.125127,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,bpi2019,autorpa_233k,on_second,26326052963.2,1.350206,1336.1,1336.1,4453.6,3781.8,4379.9,15648878299.6,0.632563,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,bpi2019,autorpa_233k,ours_evict,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,bpi2019,autorpa_233k,oracle_tax,10791431808.4,0.553469,81.4,81.4,271.8,190.4,190.4,0.0,0.098129,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,bpi2019,autorpa_233k,offline_taxblind,9140652667.468,0.468804,,,,,,,,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,bpi2019,autorpa_233k,offline_opt_tax,10267947289.283,0.526621,,,,,,,,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,bpi2019,native,always_reactive,19497801224.0,1.382068,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,bpi2019,native,always_compile_evict,9075575457.7,0.643306,8.0,28.2,4453.6,3117.5,3117.5,0.0,0.041417,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,bpi2019,native,always_compile_evict_abandon,12879927420.4,0.912971,5.8,21.3,3502.4,2447.1,2447.1,0.0,0.022149,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,bpi2019,native,on_second,25353159589.6,1.797114,1336.1,1336.1,4453.6,3117.5,4375.1,15636663569.8,0.656837,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,bpi2019,native,ours_evict,14107705093.4,1.0,5.1,18.1,2759.6,1926.1,1926.1,0.0,0.017847,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,bpi2019,native,oracle_tax,10734658778.5,0.760908,98.1,98.1,322.6,224.5,224.5,0.0,0.101655,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,bpi2019,native,offline_taxblind,8453520316.135,0.599213,,,,,,,,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,bpi2019,native,offline_opt_tax,8676596894.2,0.615025,,,,,,,,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,sepsis,autorpa_233k,always_reactive,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_reactive
p=0.3/q0=0.4/life=3,0.3,0.4,3,sepsis,autorpa_233k,always_compile_evict,86063661.7,1.116244,13.5,13.8,55.3,50.6,50.7,287560.0,0.01134,always_reactive
p=0.3/q0=0.4/life=3,0.3,0.4,3,sepsis,autorpa_233k,always_compile_evict_abandon,85080627.0,1.103494,11.0,11.3,45.5,42.9,42.9,278369.0,0.010109,always_reactive
p=0.3/q0=0.4/life=3,0.3,0.4,3,sepsis,autorpa_233k,on_second,86100571.3,1.116723,14.7,14.7,55.3,50.6,50.7,317662.8,0.011764,always_reactive
p=0.3/q0=0.4/life=3,0.3,0.4,3,sepsis,autorpa_233k,ours_evict,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_reactive
p=0.3/q0=0.4/life=3,0.3,0.4,3,sepsis,autorpa_233k,oracle_tax,76629037.0,0.993877,1.8,1.8,6.0,4.2,4.2,0.0,0.006913,always_reactive
p=0.3/q0=0.4/life=3,0.3,0.4,3,sepsis,autorpa_233k,offline_taxblind,75956144.6,0.98515,,,,,,,,always_reactive
p=0.3/q0=0.4/life=3,0.3,0.4,3,sepsis,autorpa_233k,offline_opt_tax,76159208.133,0.987783,,,,,,,,always_reactive
p=0.3/q0=0.4/life=3,0.3,0.4,3,sepsis,native,always_reactive,77101119.0,1.022047,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,sepsis,native,always_compile_evict,73874157.8,0.97927,9.2,11.0,55.3,40.6,40.6,0.0,0.011707,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,sepsis,native,always_compile_evict_abandon,75040860.9,0.994736,6.9,8.7,45.5,33.3,33.3,0.0,0.010112,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,sepsis,native,on_second,74020231.0,0.981207,14.7,14.7,55.3,40.6,42.5,99817.9,0.013658,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,sepsis,native,ours_evict,75437964.9,1.0,5.3,7.1,33.3,23.7,23.7,0.0,0.009069,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,sepsis,native,oracle_tax,73812279.5,0.97845,8.2,8.2,30.4,22.2,22.2,0.0,0.010684,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,sepsis,native,offline_taxblind,66526302.133,0.881868,,,,,,,,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,sepsis,native,offline_opt_tax,67956290.578,0.900823,,,,,,,,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,wiki_A,autorpa_233k,always_reactive,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,wiki_A,autorpa_233k,always_compile_evict,2637646793.2,0.501318,30.6,72.5,755.3,632.8,682.0,114418203.9,0.071365,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,wiki_A,autorpa_233k,always_compile_evict_abandon,3695525644.1,0.702382,22.1,53.3,584.7,498.7,534.9,86310224.0,0.039364,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,wiki_A,autorpa_233k,on_second,3222700280.4,0.612515,225.4,225.4,755.3,632.8,718.4,592873490.3,0.239916,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,wiki_A,autorpa_233k,ours_evict,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,wiki_A,autorpa_233k,oracle_tax,2594530659.7,0.493124,33.7,33.7,118.6,84.9,84.9,0.0,0.062903,always_compile_evict
p=0.3/q0=0.4/life=3,0.3,0.4,3,wiki_A,autorpa_233k,offline_taxblind,2372169828.0,0.450861,,,,,,,,always_compile_evict
